"","X1","X2","X3"
"289",287,"Voshon Lenard","$1,200,000"
"290",287,"Daniel Santiago","$1,200,000"
"291",290,"Curtis Borchardt","$1,187,240"
"292",291,"Zach Randolph","$1,172,160"
"293",292,"Chris Childs","$1,166,667"
"294",293,"David West","$1,160,160"
"295",294,"Ryan Humphrey","$1,143,360"
"296",295,"Jeryl Sasser","$1,125,729"
"297",296,"Brendan Haywood","$1,125,360"
"298",297,"Aleksandar Pavlovic","$1,107,960"
"299",298,"Mehmet Okur","$1,100,000"
"300",299,"Kareem Rush","$1,097,640"
"301",300,"Joseph Forte","$1,080,360"
"302",301,"Kendall Gill","$1,070,000"
"303",301,"Calbert Cheaney","$1,070,000"
"304",301,"Popeye Jones","$1,070,000"
"305",301,"Kenny Anderson","$1,070,000"
"306",301,"Olden Polynice","$1,070,000"
"307",301,"Bryon Russell","$1,070,000"
"308",301,"Horace Grant","$1,070,000"
"309",301,"Sean Rooks","$1,070,000"
"310",301,"Steve Smith","$1,070,000"
"311",301,"Scott Williams","$1,070,000"
"312",301,"Anthony Peeler","$1,070,000"
"313",301,"Tony Massenburg","$1,070,000"
"314",301,"Kevin Willis","$1,070,000"
"315",301,"Chris Whitney","$1,070,000"
"316",315,"Dahntay Jones","$1,063,680"
"317",316,"Qyntel Woods","$1,053,720"
"318",317,"Boris Diaw","$1,021,080"
"319",318,"Casey Jacobsen","$1,011,600"
"320",319,"Dion Glover","$1,000,000"
"321",319,"Stephen Jackson","$1,000,000"
"322",319,"Monty Williams","$1,000,000"
"323",322,"Brandon Armstrong","$995,650"
"324",323,"Zoran Planinic","$980,280"
"325",324,"Tayshaun Prince","$971,160"
"326",324,"Efthimios Rentzias","$971,160"
"327",326,"Robert Pack","$965,610"
"328",327,"Andrei Kirilenko","$955,800"
"329",328,"Mark Blount","$944,922"
"330",329,"Travis Outlaw","$941,040"
"331",330,"Travis Best","$938,679"
"332",330,"Fred Hoiberg","$938,679"
"333",330,"Gary Trent","$938,679"
"334",333,"Gerald Wallace","$917,520"
"335",334,"Brian Cook","$903,360"
"336",335,"Frank Williams","$894,960"
"337",336,"Rod Strickland","$887,317"
"338",337,"Samuel Dalembert","$887,160"
"339",338,"Mitchell Butler","$876,179"
"340",339,"John Salmons","$865,320"
"341",340,"Jamaal Tinsley","$861,600"
"342",340,"Primoz Brezec","$861,600"
"343",342,"Tony Parker","$856,200"
"344",343,"Chris Jefferies","$840,360"
"345",344,"Ndudi Ebi","$838,560"
"346",345,"Dan Dickau","$835,200"
"347",346,"Maciej Lampe","$829,000"
"348",347,"Robert Traylor","$825,000"
"349",348,"Kendrick Perkins","$814,320"
"350",349,"Jacque Vaughn","$813,679"
"351",349,"Rick Brunson","$813,679"
"352",349,"Darvin Ham","$813,679"
"353",349,"Anthony Johnson","$813,679"
"354",349,"John Wallace","$813,679"
"355",354,"Leandro Barbosa","$809,280"
"356",355,"Brian Scalabrine","$800,000"
"357",355,"Carlos Arroyo","$800,000"
"358",357,"Josh Howard","$773,400"
"359",358,"Mark Pope","$751,179"
"360",358,"Adrian Griffin","$751,179"
"361",358,"Damon Jones","$751,179"
"362",358,"Shammond Williams","$751,179"
"363",358,"Vladimir Stepania","$751,179"
"364",358,"Anthony Carter","$751,179"
"365",364,"Bruno Sundov","$751,159"
"366",365,"Eddie House","$750,000"
"367",366,"Reggie Evans","$700,000"
"368",367,"Doug Overton","$695,844"
"369",368,"Obinna Ekezie","$688,679"
"370",368,"Scott Padgett","$688,679"
"371",368,"Rafer Alston","$688,679"
"372",368,"Ansu Sesay","$688,679"
"373",368,"Amal McCaskill","$688,679"
"374",368,"Milt Palacio","$688,679"
"375",368,"Raja Bell","$688,679"
"376",375,"Oliver Miller","$686,838"
"377",376,"Brian Cardinal","$663,679"
"378",376,"Pepe Sanchez","$663,679"
"379",376,"Mark Madsen","$663,679"
