Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
212,Al Jefferson\jeffeal01,C,22,BOS,69,60,33.6,6.6,12.8,0.514,0,0,0,6.6,12.8,0.514,0.514,2.9,4.3,0.681,3.4,7.5,11,1.3,0.7,1.5,2,3.4,16
213,Richard Jefferson\jefferi01,SF,26,NJN,55,53,35.6,5.5,12.1,0.456,0.9,2.6,0.359,4.6,9.5,0.483,0.495,4.3,5.9,0.733,0.9,3.5,4.4,2.7,0.6,0.1,2.2,2.2,16.3
214,Jared Jeffries\jeffrja01,SF,25,NYK,55,43,23.8,1.7,3.7,0.461,0,0.4,0.1,1.7,3.4,0.5,0.466,0.6,1.2,0.456,2,2.3,4.3,1.2,0.8,0.5,1.1,2.7,4.1
215,Alexander Johnson\johnsal01,PF,23,MEM,59,19,12.8,1.5,2.9,0.538,0,0,,1.5,2.9,0.538,0.538,1.3,2,0.661,0.8,2.2,3.1,0.3,0.4,0.6,0.8,2.3,4.4
216,Amir Johnson\johnsam01,PF,19,DET,8,0,15.5,2.3,4.1,0.545,0,0.4,0,2.3,3.8,0.6,0.545,1.4,1.8,0.786,1.9,2.8,4.6,0.4,0.6,1.6,1.1,2.4,5.9
217,Anthony Johnson\johnsan02,PG,32,TOT,67,17,19.4,2.1,5.1,0.414,0.4,1.1,0.342,1.7,4,0.433,0.45,0.7,0.9,0.754,0.3,1.2,1.5,3,0.5,0,1.1,1.8,5.3
217,Anthony Johnson\johnsan02,PG,32,DAL,40,0,14.1,1.5,3.7,0.411,0.3,0.7,0.379,1.2,2.9,0.419,0.449,0.5,0.7,0.724,0.3,0.9,1.2,2,0.4,0,0.8,1.7,3.8
217,Anthony Johnson\johnsan02,PG,32,ATL,27,17,27.4,3,7.3,0.416,0.5,1.6,0.318,2.5,5.7,0.444,0.452,0.9,1.2,0.781,0.3,1.6,2,4.6,0.6,0.1,1.7,1.9,7.5
218,DerMarr Johnson\johnsde03,SF,26,DEN,39,7,10.7,1.3,3.9,0.325,0.5,2.3,0.216,0.8,1.7,0.47,0.386,0.4,0.5,0.762,0.3,1.2,1.5,0.4,0.4,0.3,0.7,1,3.5
219,Joe Johnson\johnsjo02,SG,25,ATL,57,57,41.4,9.4,20,0.471,2.1,5.5,0.381,7.3,14.5,0.504,0.523,4.1,5.5,0.748,0.9,3.3,4.2,4.4,1.1,0.2,3.1,2,25
220,Linton Johnson\johnsli01,PF,26,NOK,54,0,13.3,1.7,3.5,0.489,0.2,0.6,0.333,1.5,3,0.519,0.516,0.6,0.7,0.811,1,2.1,3,0.3,0.6,0.3,0.5,1.9,4.2
221,Bobby Jones\jonesbo02,SF,23,PHI,44,5,7.6,1,2.1,0.462,0,0.2,0.111,1,1.9,0.5,0.468,0.5,0.9,0.561,0.5,0.8,1.3,0.4,0.3,0,0.4,1.3,2.5
222,Dahntay Jones\jonesda02,SG,26,MEM,78,25,21.4,2.8,5.9,0.477,0.1,0.2,0.417,2.8,5.8,0.479,0.483,1.8,2.2,0.793,0.6,1.4,2,0.9,0.5,0.3,1.2,2.5,7.5
223,Damon Jones\jonesda01,PG,30,CLE,60,0,19.6,2.3,5.9,0.386,1.5,3.9,0.385,0.8,2.1,0.387,0.511,0.5,0.7,0.682,0.2,1,1.1,1.6,0.3,0,0.6,0.9,6.6
224,Dwayne Jones\jonesdw02,PF,23,CLE,4,0,4.5,0,0.3,0,0,0,,0,0.3,0,0,0.8,1.5,0.5,0.3,1.3,1.5,0,0,0,0.5,0.8,0.8
225,Eddie Jones\jonesed02,SG,35,TOT,64,41,24.9,2.8,6.6,0.422,1.2,3.5,0.351,1.6,3.1,0.5,0.514,0.9,1.2,0.787,0.5,2.5,3,1.7,1.1,0.2,0.7,1.9,7.7
225,Eddie Jones\jonesed02,SG,35,MEM,29,14,19.3,2,5.2,0.377,0.8,2.6,0.297,1.2,2.7,0.455,0.45,0.9,1.2,0.735,0.5,1.6,2.1,1.1,0.8,0.1,0.8,1.9,5.6
225,Eddie Jones\jonesed02,SG,35,MIA,35,27,29.5,3.5,7.7,0.446,1.6,4.2,0.378,1.9,3.5,0.528,0.55,1,1.2,0.829,0.5,3.2,3.7,2.2,1.3,0.2,0.7,2,9.5
226,Fred Jones\jonesfr01,SG,27,TOT,63,12,20.9,2.2,5.7,0.385,0.6,2,0.305,1.6,3.7,0.429,0.439,1.5,1.8,0.833,0.4,1.5,1.8,1.7,0.8,0.3,1.1,1.9,6.5
226,Fred Jones\jonesfr01,SG,27,TOR,39,9,22.3,2.5,6.4,0.386,0.8,2.6,0.317,1.6,3.8,0.432,0.45,1.9,2.3,0.83,0.4,1.7,2.1,1.4,0.8,0.3,1.3,2.1,7.6
226,Fred Jones\jonesfr01,SG,27,POR,24,3,18.7,1.8,4.7,0.384,0.3,1.1,0.259,1.5,3.5,0.424,0.415,0.9,1.1,0.846,0.3,1.1,1.4,2.2,0.8,0.2,0.7,1.7,4.8
227,James Jones\jonesja02,SF,26,PHO,76,7,18.1,2.1,5.8,0.368,1.2,3.1,0.378,0.9,2.7,0.356,0.47,0.9,1.1,0.877,0.4,1.9,2.3,0.6,0.4,0.6,0.4,1.5,6.4
228,Jumaine Jones\jonesju01,SF,27,PHO,18,0,7.7,0.8,2.8,0.275,0.6,1.8,0.313,0.2,1.1,0.211,0.373,0.1,0.1,1,0.3,0.9,1.3,0.1,0.3,0.1,0.4,1.1,2.2
229,Solomon Jones\jonesso01,PF,22,ATL,58,8,11.5,1.1,2.2,0.508,0,0,0,1.1,2.2,0.512,0.508,1,1.3,0.787,0.8,1.5,2.3,0.2,0.2,0.7,0.4,2.1,3.3
230,Chris Kaman\kamanch01,C,24,LAC,75,66,29,3.9,8.7,0.451,0,0,0,3.9,8.7,0.452,0.451,2.2,3,0.741,2.1,5.7,7.8,1.1,0.5,1.5,2,3.3,10.1
231,Jason Kapono\kaponja01,SF,25,MIA,67,35,26.4,4.1,8.4,0.494,1.6,3.1,0.514,2.5,5.3,0.482,0.59,1,1.1,0.892,0.4,2.3,2.7,1.2,0.6,0,1,2,10.9
232,Viktor Khryapa\khryavi01,PF,24,CHI,33,0,7,0.8,2.1,0.386,0,0.2,0,0.8,1.9,0.422,0.386,0.6,0.8,0.731,0.6,1.1,1.7,0.6,0.3,0,0.5,1.6,2.2
233,Jason Kidd*\kiddja01,PG,33,NJN,80,80,36.7,4.6,11.4,0.406,1.6,4.5,0.343,3.1,6.8,0.448,0.475,2.2,2.9,0.778,1.7,6.5,8.2,9.2,1.6,0.3,2.7,1.8,13
234,Tarence Kinsey\kinseta01,SG,22,MEM,48,12,20.1,2.9,6.3,0.457,0.3,1,0.283,2.6,5.4,0.488,0.479,1.6,2,0.796,0.6,1.4,2,0.9,1.1,0,1,1.2,7.7
235,Andrei Kirilenko\kirilan01,SF,25,UTA,70,70,29.3,2.8,6,0.471,0.2,1.1,0.213,2.6,4.9,0.528,0.49,2.5,3.4,0.728,1.3,3.4,4.7,2.9,1.1,2.1,1.9,2.5,8.3
236,Linas Kleiza\kleizli01,PF,22,DEN,79,14,18.8,2.5,6,0.422,1.1,2.8,0.376,1.5,3.2,0.462,0.509,1.5,1.7,0.852,1,2.4,3.4,0.6,0.4,0.2,1,2.5,7.6
237,Brevin Knight\knighbr01,PG,31,CHA,45,25,28.3,3.4,8.1,0.419,0,0.4,0.056,3.4,7.7,0.438,0.42,2.3,2.8,0.805,0.3,2.2,2.6,6.6,1.5,0.1,2.1,2.5,9.1
238,Yaroslav Korolev\korolya01,SF,19,LAC,10,0,4.1,0.4,1.6,0.25,0.1,0.5,0.2,0.3,1.1,0.273,0.281,0.3,0.6,0.5,0.1,0.2,0.3,0.4,0.3,0,0.1,0,1.2
239,Kyle Korver\korveky01,SF,25,PHI,74,1,30.9,5,11.4,0.44,1.8,4.1,0.43,3.2,7.3,0.446,0.518,2.6,2.8,0.914,0.4,3.1,3.5,1.4,0.8,0.3,1.6,2.5,14.4
240,Nenad Krstic\krstine01,C,23,NJN,26,26,32.6,6.5,12.4,0.526,0,0,0,6.5,12.4,0.528,0.526,3.3,4.7,0.711,2,4.8,6.8,1.8,0.4,0.9,2,3.4,16.4
241,Raef LaFrentz\lafrera01,PF,30,POR,27,9,13,1.4,3.8,0.382,0.1,0.9,0.087,1.4,2.9,0.468,0.392,0.7,1,0.769,0.9,1.7,2.6,0.3,0.3,0.4,0.5,2.1,3.7
242,James Lang\langja01,C,23,WAS,11,0,5,0.4,0.8,0.444,0,0,,0.4,0.8,0.444,0.444,0.3,0.5,0.6,0.5,0.5,1,0.2,0,0.3,0.2,1.3,1
243,David Lee\leeda02,PF,23,NYK,58,12,29.8,4.1,6.9,0.6,0,0,,4.1,6.9,0.6,0.6,2.4,3,0.815,3.4,7,10.4,1.8,0.8,0.4,1.6,2.7,10.7
244,Rashard Lewis\lewisra02,SF,27,SEA,60,60,39.1,7.7,16.8,0.461,2.5,6.5,0.39,5.2,10.3,0.505,0.536,4.4,5.3,0.841,1.5,5.1,6.6,2.4,1.1,0.7,2,2.4,22.4
245,Randy Livingston\livinra01,PG,31,SEA,4,0,6.5,0,0.8,0,0,0,,0,0.8,0,0,0,0,,0.3,0,0.3,1,0,0,0.3,0.5,0
246,Shaun Livingston\livinsh01,PG,21,LAC,54,31,29.8,3.9,8.3,0.463,0.1,0.3,0.313,3.8,8,0.469,0.469,1.5,2.1,0.707,1,2.4,3.4,5.1,1.1,0.5,2,2.5,9.3
247,Kyle Lowry\lowryky01,PG,20,MEM,10,0,17.5,1.4,3.8,0.368,0.3,0.8,0.375,1.1,3,0.367,0.408,2.5,2.8,0.893,1.2,1.9,3.1,3.2,1.4,0.1,1.2,2,5.6
248,John Lucas III\lucasjo02,PG,24,HOU,47,0,8.1,1.3,3.3,0.397,0.3,1.3,0.254,1,2.1,0.485,0.446,0.3,0.4,0.789,0.2,0.6,0.8,0.7,0.4,0,0.3,0.8,3.3
249,Tyronn Lue\luety01,PG,29,ATL,56,17,26.6,3.9,9.4,0.416,1,2.9,0.348,2.9,6.5,0.446,0.469,2.6,2.9,0.883,0.3,1.5,1.9,3.6,0.4,0,1.5,1.8,11.4
250,Mark Madsen\madsema01,C,31,MIN,56,0,8.4,0.4,0.8,0.535,0,0,,0.4,0.8,0.535,0.535,0.3,0.5,0.517,0.6,0.9,1.6,0.2,0.2,0.2,0.4,1.8,1.1
251,Corey Maggette\maggeco01,SF,27,LAC,75,31,30.5,4.9,10.8,0.454,0.2,0.9,0.2,4.7,9.9,0.476,0.462,6.9,8.4,0.82,1.2,4.7,5.9,2.8,0.9,0.2,2.7,3.3,16.9
252,Jamaal Magloire\magloja01,C,28,POR,81,23,21,2.5,4.9,0.504,0,0,,2.5,4.9,0.504,0.504,1.6,3,0.541,1.9,4.2,6.1,0.4,0.3,0.8,1.6,2.8,6.5
253,Renaldo Major\majorre01,PF,24,GSW,1,0,27,2,10,0.2,0,0,,2,10,0.2,0.2,1,2,0.5,0,2,2,0,2,0,1,4,5
254,Stephon Marbury\marbust01,PG,29,NYK,74,74,37.1,5.3,12.9,0.415,1.7,4.7,0.357,3.7,8.2,0.448,0.48,4,5.2,0.769,0.5,2.4,2.9,5.4,1,0.1,2.4,2.5,16.4
255,Shawn Marion\mariosh01,SF,28,PHO,80,80,37.6,7,13.4,0.524,1,3.2,0.317,6,10.2,0.587,0.561,2.5,3.1,0.81,2.2,7.7,9.8,1.7,2,1.5,1.4,2.7,17.5
256,Damir Markota\markoda01,PF,21,MIL,30,0,5.7,0.6,1.7,0.365,0.2,0.5,0.375,0.4,1.2,0.361,0.423,0.2,0.4,0.636,0.4,0.7,1,0.2,0.1,0,0.5,0.7,1.7
257,Sean Marks\marksse01,PF,31,PHO,3,0,5.7,0.7,2,0.333,0,0.3,0,0.7,1.7,0.4,0.333,0.7,0.7,1,0,1,1,0,0,0.3,0,1.3,2
258,Donyell Marshall\marshdo01,PF,33,CLE,81,0,16.8,2.6,6.1,0.424,1.2,3.3,0.351,1.4,2.7,0.514,0.52,0.7,1,0.663,1.1,2.9,4,0.6,0.5,0.5,0.8,1.6,7
259,Rawle Marshall\marshra01,SG,24,IND,40,2,9,0.8,2.2,0.36,0.1,0.5,0.222,0.7,1.8,0.394,0.382,0.8,1.1,0.689,0.2,0.5,0.7,0.3,0.3,0.1,0.5,0.6,2.5
260,Darrick Martin\martida01,PG,35,TOR,31,0,7.1,1.1,3,0.351,0.4,1.2,0.351,0.6,1.8,0.351,0.42,0.5,0.7,0.714,0.1,0.3,0.4,1.4,0.1,0,0.4,0.7,3
261,Kenyon Martin\martike01,PF,29,DEN,2,2,31.5,4,8,0.5,0,0.5,0,4,7.5,0.533,0.5,1.5,6,0.25,3,7,10,0.5,0,0,2.5,5,9.5
262,Kevin Martin\martike02,SG,23,SAC,80,80,35.2,6.3,13.3,0.473,1.6,4.2,0.381,4.7,9.2,0.515,0.533,6,7.1,0.844,0.9,3.4,4.3,2.2,1.2,0.1,1.7,2.3,20.2
263,Desmond Mason\masonde01,SF,29,NOK,75,75,34.3,5.4,12,0.452,0,0,,5.4,12,0.452,0.452,2.9,4.3,0.663,1.7,2.9,4.6,1.5,0.7,0.3,2.6,2.3,13.7
264,Roger Mason\masonro01,SG,26,WAS,62,0,7.9,1,2.9,0.33,0.5,1.6,0.324,0.4,1.2,0.338,0.422,0.2,0.3,0.875,0.1,0.6,0.7,0.6,0.2,0.1,0.3,1.1,2.7
265,Jason Maxiell\maxieja01,C,23,DET,67,8,14.1,2,3.9,0.5,0,0,,2,3.9,0.5,0.5,1.1,2,0.526,1.3,1.5,2.8,0.2,0.4,0.9,0.8,1.6,5
266,Sean May\mayse01,PF,22,CHA,35,8,23.9,4.7,9.4,0.5,0.1,0.1,0.667,4.6,9.3,0.498,0.503,2.5,3.2,0.768,2.1,4.6,6.7,1.9,0.5,0.7,1.6,2.9,11.9
267,Rashad McCants\mccanra01,SG,22,MIN,37,0,15,1.7,4.8,0.35,0.5,2,0.267,1.1,2.8,0.412,0.407,1.1,1.6,0.69,0.4,0.9,1.3,1,0.7,0.2,1.1,1.9,5
268,Chris McCray\mccrach01,SG,22,MIL,5,0,2.4,0,0.6,0,0,0,,0,0.6,0,0,0,0,,0,0,0,0,0,0,0.4,0.2,0
269,Antonio McDyess\mcdyean01,PF,32,DET,82,3,21.1,3.5,6.6,0.526,0,0,,3.5,6.6,0.526,0.526,1.2,1.7,0.691,2,4,6,0.9,0.7,0.8,0.9,2.9,8.1
270,Ivan McFarlin\mcfariv01,PF,24,PHI,11,0,3.7,0.5,1.2,0.385,0,0.1,0,0.5,1.1,0.417,0.385,0.5,0.6,0.714,0.6,0.4,1,0.1,0,0,0.1,0.7,1.4
271,Tracy McGrady*\mcgratr01,SG,27,HOU,71,71,35.8,9,20.8,0.431,1.8,5.4,0.331,7.2,15.5,0.466,0.474,4.9,6.9,0.707,0.8,4.5,5.3,6.5,1.3,0.5,3,1.9,24.6
272,Jeff McInnis\mcinnje01,PG,32,CHA,38,3,18.5,1.9,4.8,0.392,0,0.2,0.125,1.8,4.6,0.405,0.395,0.6,0.8,0.688,0.4,1.3,1.6,3.3,0.4,0,1.1,1.9,4.3
273,Aaron McKie\mckieaa01,SF,34,LAL,10,0,13.1,1.1,1.7,0.647,0,0,,1.1,1.7,0.647,0.647,0,0,,0.1,1.7,1.8,1.3,0.4,0,0.8,1.4,2.2
274,Keith McLeod\mcleoke01,PG,27,TOT,48,9,15,1.5,3.9,0.388,0.3,0.9,0.356,1.2,3,0.399,0.431,1.4,1.6,0.885,0.1,0.8,0.9,1.9,0.5,0.1,1,1.1,4.8
274,Keith McLeod\mcleoke01,PG,27,GSW,26,2,14.6,1.6,4,0.39,0.3,0.9,0.391,1.2,3.2,0.39,0.433,1.8,2,0.887,0.1,0.7,0.8,1.7,0.7,0.1,0.9,0.8,5.3
274,Keith McLeod\mcleoke01,PG,27,IND,22,7,15.4,1.5,3.8,0.386,0.3,1,0.318,1.1,2.8,0.41,0.428,1,1.1,0.88,0,1,1,2,0.3,0.1,1,1.4,4.2
275,Stanislav Medvedenko\medvest01,C,27,ATL,14,0,5.8,0.9,2.1,0.414,0.1,0.1,0.5,0.8,1.9,0.407,0.431,1.2,1.4,0.85,0.3,0.7,1,0.1,0,0.1,0.4,1.1,3
276,Pops Mensah-Bonsu\mensapo01,PF,23,DAL,12,0,5.9,0.9,1.4,0.647,0,0,,0.9,1.4,0.647,0.647,0.6,1.5,0.389,0.8,1,1.8,0,0.1,0,0.8,0.7,2.4
277,C.J. Miles\milescj01,SG,19,UTA,37,13,10.1,1.1,3.1,0.345,0.2,0.9,0.219,0.9,2.3,0.393,0.375,0.4,0.6,0.609,0.3,0.6,0.9,0.7,0.3,0.1,0.8,1.6,2.7
278,Darko Milicic\milicda01,PF,21,ORL,80,16,23.9,3.1,6.9,0.454,0,0,0,3.1,6.8,0.455,0.454,1.8,2.9,0.613,1.8,3.7,5.5,1.1,0.6,1.8,1.6,2.7,8
279,Andre Miller\millean02,PG,30,TOT,80,79,37.1,5.3,11.4,0.466,0.1,0.4,0.143,5.2,10.9,0.479,0.469,2.8,3.5,0.784,1.2,3.2,4.4,7.8,1.4,0.1,2.8,2.3,13.4
279,Andre Miller\millean02,PG,30,DEN,23,23,35.7,5.1,10.8,0.472,0.2,0.7,0.25,4.9,10.1,0.487,0.48,2.7,3.7,0.729,1.1,3.4,4.5,9.1,1.6,0.2,3,2.5,13
279,Andre Miller\millean02,PG,30,PHI,57,56,37.6,5.4,11.6,0.464,0,0.3,0.053,5.4,11.3,0.477,0.465,2.8,3.5,0.808,1.3,3.1,4.4,7.3,1.3,0.1,2.7,2.2,13.6
280,Brad Miller\millebr01,C,30,SAC,63,56,28.3,3.6,7.8,0.453,0.1,0.5,0.152,3.5,7.3,0.475,0.459,1.8,2.4,0.772,1.3,5.1,6.4,3.6,0.6,0.6,1.7,2.5,9
281,Mike Miller\millemi01,SG,26,MEM,70,69,39.1,6.6,14.4,0.46,2.9,7.1,0.406,3.8,7.3,0.514,0.56,2.3,2.9,0.793,0.7,4.7,5.4,4.3,0.8,0.3,2.6,2,18.5
282,Paul Millsap\millspa01,PF,21,UTA,82,1,18,2.5,4.9,0.525,0,0,0.333,2.5,4.8,0.527,0.526,1.7,2.5,0.673,2.2,2.9,5.2,0.8,0.8,0.9,1.1,2.9,6.8
283,Yao Ming*\mingya01,C,26,HOU,48,48,33.8,8.8,17.1,0.516,0,0,0,8.8,17,0.518,0.516,7.4,8.6,0.862,2.1,7.3,9.4,2,0.4,2,3.5,3.3,25
284,Cuttino Mobley\moblecu01,SG,31,LAC,78,73,36.4,5,11.3,0.44,1.3,3.2,0.411,3.7,8.2,0.451,0.497,2.6,3.1,0.837,0.7,2.8,3.4,2.5,1.2,0.3,1.9,2.4,13.8
285,Nazr Mohammed\mohamna01,C,29,DET,51,33,15.2,2.3,4.4,0.532,0,0,,2.3,4.4,0.532,0.532,1,1.6,0.61,1.7,2.7,4.5,0.2,0.5,0.8,0.8,2.6,5.6
286,Mikki Moore\mooremi01,C,31,NJN,79,55,26.4,3.9,6.4,0.609,0,0,0,3.9,6.4,0.61,0.609,2,3,0.681,1.8,3.3,5.1,0.9,0.6,0.8,1.4,3.3,9.8
287,Randolph Morris\morrira01,C,21,NYK,5,0,8.8,0.2,1.2,0.167,0,0,,0.2,1.2,0.167,0.167,0.4,1.2,0.333,0.2,1.6,1.8,0.2,0.4,0.2,0.4,0.8,0.8
288,Adam Morrison\morriad01,PF,22,CHA,78,23,29.8,4.6,12.1,0.376,1.1,3.3,0.337,3.4,8.8,0.391,0.422,1.5,2.2,0.71,0.7,2.3,2.9,2.1,0.4,0.1,1.7,2.3,11.8
289,Alonzo Mourning*\mournal01,C,36,MIA,77,43,20.4,3.1,5.5,0.56,0,0,,3.1,5.5,0.56,0.56,2.4,4,0.601,1.6,2.9,4.5,0.2,0.2,2.3,1.7,2.8,8.6
290,Troy Murphy\murphtr01,PF,26,TOT,68,48,27.2,3.9,8.5,0.458,0.9,2.2,0.395,3.1,6.4,0.479,0.508,1.6,2.1,0.745,1.5,4.6,6.1,1.9,0.7,0.6,1.1,2.9,10.3
290,Troy Murphy\murphtr01,PF,26,GSW,26,17,25.7,3.1,6.9,0.45,0.8,2.3,0.373,2.3,4.7,0.488,0.511,1.8,2.5,0.712,1.4,4.6,6,2.3,0.8,0.7,1.1,2.4,8.9
290,Troy Murphy\murphtr01,PF,26,IND,42,31,28.2,4.4,9.5,0.461,0.9,2.1,0.409,3.5,7.5,0.476,0.506,1.5,1.9,0.772,1.5,4.6,6.1,1.6,0.6,0.6,1.2,3.2,11.1
291,Ronald Murray\murraro01,SG,27,DET,69,18,21.4,2.6,6.3,0.404,0.3,1.2,0.289,2.2,5.1,0.431,0.432,1.3,1.7,0.725,0.4,1.3,1.6,2.7,0.7,0.2,1.3,1.4,6.7
292,Dikembe Mutombo*\mutomdi01,C,40,HOU,75,33,17.2,1.1,2,0.556,0,0,,1.1,2,0.556,0.556,0.8,1.2,0.69,2.2,4.3,6.5,0.2,0.3,1,0.5,2.1,3.1
293,Bostjan Nachbar\nachbbo01,SF,26,NJN,76,1,20.2,3,6.5,0.457,1.5,3.5,0.423,1.5,3,0.496,0.57,1.7,2.2,0.805,0.4,3,3.3,0.8,0.4,0.3,0.9,2.4,9.2
294,Eduardo Najera\najered01,PF,30,DEN,75,36,22.1,2.7,4.7,0.576,0,0.2,0.083,2.7,4.6,0.594,0.578,1.2,1.6,0.715,1.7,2.4,4.1,0.9,1,0.3,0.7,2.8,6.6
295,Steve Nash*\nashst01,PG,32,PHO,76,76,35.3,6.8,12.8,0.532,2.1,4.5,0.455,4.8,8.3,0.575,0.613,2.9,3.3,0.899,0.4,3.1,3.5,11.6,0.8,0.1,3.8,1.5,18.6
296,Jameer Nelson\nelsoja01,PG,24,ORL,77,77,30.3,4.9,11.4,0.43,0.8,2.5,0.335,4,8.8,0.457,0.467,2.4,2.9,0.828,0.6,2.4,3.1,4.3,0.9,0.1,2.4,2.9,13
297,Rasho Nesterovic\nestera01,C,30,TOR,80,73,21,2.9,5.3,0.546,0,0,0,2.9,5.3,0.548,0.546,0.4,0.6,0.68,1.4,3.1,4.5,0.9,0.5,1.1,0.7,2.4,6.2
298,Ira Newble\newblir01,SF,32,CLE,15,1,8.6,1.1,2.5,0.432,0.5,1,0.533,0.5,1.5,0.364,0.541,0.4,0.7,0.6,0.9,1.1,2,0.1,0.4,0,0.2,1.1,3.1
299,Andres Nocioni\nocioan01,PF,27,CHI,53,31,26.5,5.2,11,0.467,1.5,3.9,0.383,3.6,7.1,0.515,0.536,2.3,2.7,0.848,0.8,4.9,5.7,1.1,0.5,0.5,2,3.1,14.1
300,David Noel\noelda01,PF,22,MIL,68,0,11.6,1,2.6,0.367,0.3,0.8,0.321,0.7,1.8,0.387,0.415,0.5,0.6,0.86,0.6,1.2,1.8,1,0.4,0.1,0.6,1.1,2.7
301,Steve Novak\novakst01,SF,23,HOU,35,1,5.5,0.5,1.4,0.36,0.4,1.1,0.333,0.1,0.3,0.455,0.49,0.1,0.1,1,0.1,0.6,0.7,0.2,0.1,0,0.1,0.6,1.5
302,Dirk Nowitzki\nowitdi01,PF,28,DAL,78,78,36.2,8.6,17.2,0.502,0.9,2.2,0.416,7.7,15,0.515,0.529,6.4,7.1,0.904,1.6,7.3,8.9,3.4,0.7,0.8,2.1,2.2,24.6
303,Patrick O'Bryant\obryapa01,C,20,GSW,16,0,7.4,0.6,2,0.313,0,0,,0.6,2,0.313,0.313,0.7,1.1,0.647,0.4,0.9,1.3,0.6,0.4,0.5,0.5,1.6,1.9
304,Jermaine O'Neal\onealje01,C,28,IND,69,69,35.6,7.2,16.5,0.436,0,0.1,0,7.2,16.4,0.439,0.436,5,6.5,0.767,2.2,7.4,9.6,2.4,0.7,2.6,2.9,3.4,19.4
305,Shaquille O'Neal*\onealsh01,C,34,MIA,40,39,28.4,7.1,12,0.591,0,0,,7.1,12,0.591,0.591,3.1,7.4,0.422,2.4,5,7.4,2,0.2,1.4,2.4,3.5,17.3
306,Fabricio Oberto\obertfa01,PF,31,SAS,79,33,17.3,2,3.6,0.562,0,0,,2,3.6,0.562,0.562,0.4,0.6,0.647,1.7,3,4.7,0.9,0.3,0.3,0.9,2.7,4.4
307,Lamar Odom\odomla01,PF,27,LAL,56,56,39.3,5.7,12.2,0.468,1,3.3,0.297,4.7,8.9,0.531,0.508,3.5,5.1,0.7,1.8,7.9,9.8,4.8,0.9,0.6,2.9,3.3,15.9
308,Emeka Okafor\okafoem01,C,24,CHA,67,65,34.8,5.9,11,0.532,0,0,,5.9,11,0.532,0.532,2.6,4.4,0.593,3.9,7.4,11.3,1.2,0.9,2.6,1.7,3.1,14.4
309,Mehmet Okur\okurme01,C,27,UTA,80,80,33.3,6.1,13.3,0.462,1.6,4.2,0.384,4.5,9.1,0.498,0.523,3.7,4.8,0.765,2,5.2,7.2,2,0.5,0.5,1.6,3.2,17.6
310,Kevin Ollie\ollieke01,PG,34,PHI,53,23,17.3,1.5,3.5,0.433,0,0,0,1.5,3.5,0.438,0.433,0.7,0.8,0.822,0.2,1.2,1.4,2.5,0.4,0,0.9,1.4,3.8
311,Michael Olowokandi\olowomi01,C,31,BOS,24,0,9.8,0.8,1.9,0.413,0,0,,0.8,1.9,0.413,0.413,0.1,0.1,0.667,0.6,1.4,2,0.2,0.3,0.5,0.7,2,1.7
312,Bo Outlaw\outlabo01,PF,35,ORL,41,0,11.2,0.8,1.2,0.667,0,0,,0.8,1.2,0.667,0.667,0.3,0.5,0.591,1.1,1.4,2.6,0.4,0.4,0.1,0.5,1.4,2
313,Travis Outlaw\outlatr01,PF,22,POR,67,1,22.9,3.7,8.5,0.434,0.1,0.6,0.27,3.5,7.9,0.445,0.443,2.1,2.7,0.79,1,2.3,3.2,0.8,0.9,1.1,1,2.2,9.6
314,Zaza Pachulia\pachuza01,C,22,ATL,72,47,28.1,4,8.5,0.474,0,0,0,4,8.5,0.475,0.474,4.1,5.2,0.786,2.8,4.2,6.9,1.5,1.1,0.5,2.3,3.7,12.2
315,Scott Padgett\padgesc01,PF,30,TOT,31,0,7.5,0.5,1.8,0.286,0.3,1.1,0.242,0.3,0.7,0.348,0.357,0.2,0.4,0.462,0.5,1.2,1.7,0.3,0.2,0.1,0.3,1.1,1.5
315,Scott Padgett\padgesc01,PF,30,HOU,24,0,8.3,0.6,2,0.306,0.3,1.2,0.276,0.3,0.8,0.35,0.388,0.3,0.5,0.545,0.5,1.4,1.9,0.3,0.2,0.1,0.3,1.4,1.8
315,Scott Padgett\padgesc01,PF,30,MEM,7,0,4.7,0.1,1,0.143,0,0.6,0,0.1,0.4,0.333,0.143,0,0.3,0,0.7,0.6,1.3,0,0.1,0,0.1,0.3,0.3
316,Jannero Pargo\pargoja01,PG,27,NOK,82,7,20.9,3.5,8.4,0.409,1,2.5,0.388,2.5,5.9,0.418,0.467,1.3,1.5,0.852,0.2,2,2.2,2.5,0.6,0,1.5,1.5,9.2
317,Anthony Parker\parkean01,SG,31,TOR,73,73,33.4,4.5,9.4,0.477,1.6,3.6,0.441,2.9,5.8,0.5,0.561,1.8,2.2,0.835,0.8,3.1,3.9,2.1,1,0.2,1,1.8,12.4
318,Smush Parker\parkesm01,PG,25,LAL,82,80,30,4.2,9.6,0.436,1.3,3.7,0.365,2.8,5.9,0.479,0.506,1.4,2.1,0.646,0.5,2,2.5,2.8,1.5,0.1,1.9,2.6,11.1
