Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
226,Jonas Jerebko\jerebjo01,PF,31,GSW,28,5,20.3,2.6,5.5,0.474,1.1,3,0.376,1.5,2.5,0.594,0.578,1.1,1.3,0.838,1.4,4.2,5.6,1.8,0.4,0.2,0.8,2.6,7.5
227,Alize Johnson\johnsal02,PF,22,IND,4,0,3,0.3,0.8,0.333,0,0,,0.3,0.8,0.333,0.333,0,0.5,0,0,1,1,0,0,0.3,0,0.8,0.5
228,Amir Johnson\johnsam01,C,31,PHI,26,1,10.3,1.5,2.8,0.534,0.2,0.5,0.462,1.3,2.3,0.55,0.575,0.7,0.9,0.783,0.8,2.2,2.9,1.3,0.3,0.3,1.1,2.1,3.9
229,James Johnson\johnsja01,PF,31,MIA,11,9,20.4,2.8,7.7,0.365,0.8,2.9,0.281,2,4.8,0.415,0.418,1.1,1.2,0.923,0.5,2.3,2.8,2.5,0.6,0.4,1.3,2.2,7.5
230,Stanley Johnson\johnsst04,SF,22,DET,21,7,23.3,3.7,9.1,0.401,1.3,4.6,0.289,2.3,4.5,0.516,0.474,1.1,1.4,0.793,0.9,3.5,4.4,1.2,1,0.2,1.5,2.1,9.8
231,Tyler Johnson\johnsty01,PG,26,MIA,19,1,25.1,4,8.9,0.45,1.4,3.8,0.356,2.6,5.1,0.521,0.527,1.5,2.1,0.725,0.5,2.6,3.1,2.2,0.9,0.6,1.4,1.8,10.9
232,Wesley Johnson\johnswe01,SF,31,NOP,21,13,16.7,1.5,3.6,0.421,0.9,2.1,0.432,0.6,1.5,0.406,0.546,0.2,0.3,0.833,0.5,2,2.5,0.8,0.4,0.3,0.6,2,4.2
233,Nikola Jokic\jokicni01,C,23,DEN,27,27,30.4,6.2,13,0.477,1,3.4,0.29,5.2,9.6,0.544,0.516,3.7,4.4,0.832,2.5,7.3,9.8,7.6,1.4,0.7,2.7,3,17.1
234,Damian Jones\jonesda03,C,23,GSW,24,22,17.1,2.2,3.1,0.716,0,0,,2.2,3.1,0.716,0.716,1,1.5,0.649,1.3,1.8,3.1,1.2,0.5,1,0.7,2.6,5.4
235,Derrick Jones\jonesde02,SF,21,MIA,16,4,15.4,1.9,4.7,0.413,0.4,1.2,0.316,1.6,3.5,0.446,0.453,0.9,1.4,0.652,1.6,2.3,3.9,0.5,0.5,0.7,0.8,1.9,5.2
236,Jalen Jones\jonesja04,SF,25,CLE,5,0,8.8,1,2.2,0.455,0.8,1.4,0.571,0.2,0.8,0.25,0.636,0.2,0.4,0.5,0,1.6,1.6,0.4,0.2,0.2,0.2,0.8,3
237,Tyus Jones\jonesty01,PG,22,MIN,26,2,17.8,1.5,4.7,0.331,0.5,1.9,0.286,1,2.8,0.361,0.388,0.5,0.6,0.75,0.2,1.4,1.6,2.8,1.1,0,0.5,0.9,4.1
238,DeAndre Jordan\jordade01,C,30,DAL,25,25,31.3,4,6.6,0.612,0,0,,4,6.6,0.612,0.612,2.9,3.8,0.76,2.8,10.8,13.6,2.2,0.7,1,2.4,2.5,11
239,Cory Joseph\josepco01,PG,27,IND,27,0,26.1,3.1,6.8,0.464,0.9,2.2,0.407,2.3,4.6,0.492,0.53,0.3,0.5,0.5,0.4,3.1,3.5,3.8,1.3,0.3,1.3,1.6,7.4
240,Frank Kaminsky\kaminfr01,PF,25,CHO,15,0,12.9,2.3,4.8,0.486,0.7,2.1,0.355,1.6,2.7,0.585,0.563,1,1.3,0.75,0.7,2.2,2.9,1.1,0.3,0.2,0.9,1.5,6.4
241,Enes Kanter\kanteen01,C,26,NYK,28,16,26.9,6.2,11.2,0.551,0.1,0.4,0.273,6.1,10.8,0.561,0.556,2.4,3,0.807,4.3,7.3,11.5,2,0.4,0.5,2,2.7,14.9
242,Luke Kennard\kennalu01,SG,22,DET,8,2,17.9,2.9,6.3,0.46,0.9,2.8,0.318,2,3.5,0.571,0.53,0.1,0.3,0.5,0.1,2.6,2.8,1.1,0.4,0.3,1.3,1.4,6.8
243,Michael Kidd-Gilchrist\kiddgmi01,PF,25,CHO,20,1,20.2,3.3,6.6,0.496,0.3,0.8,0.4,3,5.8,0.509,0.519,1.8,2.3,0.778,2,3.5,5.5,1.1,0.4,1.3,0.7,2.9,8.6
244,George King\kingge03,G-F,25,PHO,1,0,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0,0
245,Maxi Kleber\klebima01,PF,27,DAL,22,0,18.5,2.3,5.3,0.431,0.9,3,0.299,1.4,2.2,0.612,0.517,0.8,1,0.783,1.3,2.4,3.7,0.7,0.5,1.3,0.6,1.5,6.3
246,Kevin Knox\knoxke01,PF,19,NYK,21,3,20.9,3.3,9.5,0.35,1.3,3.9,0.341,2,5.6,0.356,0.42,1.4,2.2,0.652,0.8,3,3.8,0.8,0.5,0.3,1.1,1.9,9.4
247,Furkan Korkmaz\korkmfu01,SG,21,PHI,20,0,12,1.9,4.6,0.407,0.9,2.7,0.321,1,1.9,0.526,0.5,0.6,0.7,0.857,0.4,1.7,2.1,1.1,0.6,0.1,0.3,1,5.2
248,Luke Kornet\kornelu01,PF,23,NYK,6,0,2.7,0,0.5,0,0,0.5,0,0,0,,0,0,0,,0,0.2,0.2,0.3,0,0.2,0.2,0,0
249,Kyle Korver\korveky01,PF-SG,37,TOT,22,0,16,2.3,5.2,0.443,1.6,3.7,0.432,0.7,1.5,0.471,0.596,0.7,0.9,0.8,0.1,1.6,1.7,1,0.2,0.2,1,1.2,7
249,Kyle Korver\korveky01,PF,37,CLE,16,0,15.7,2.2,4.8,0.461,1.6,3.4,0.463,0.6,1.4,0.455,0.625,0.8,1,0.813,0,1.8,1.8,1.1,0.2,0.1,1.1,1.4,6.8
249,Kyle Korver\korveky01,SG,37,UTA,6,0,16.8,2.7,6.5,0.41,1.7,4.5,0.37,1,2,0.5,0.538,0.5,0.7,0.75,0.3,1.2,1.5,0.7,0.2,0.3,1,0.8,7.5
250,Kosta Koufos\koufoko01,C,29,SAC,12,0,15,1.9,4,0.479,0,0,,1.9,4,0.479,0.479,0.1,0.2,0.5,1.1,4.3,5.4,1,0.7,0.5,0.6,1.8,3.9
251,Rodions Kurucs\kurucro01,SF,20,BRK,11,0,12.5,2.6,5.5,0.475,0.5,2.2,0.25,2.1,3.4,0.622,0.525,0.7,0.7,1,1,2.1,3.1,0.1,0.3,0.1,0.7,1.7,6.5
252,Kyle Kuzma\kuzmaky01,SF,23,LAL,27,25,31.9,7.1,14.7,0.482,1.8,5.7,0.32,5.3,9,0.584,0.544,2,2.7,0.736,0.7,5,5.8,2,0.6,0.6,1.4,2.1,17.9
253,Skal Labissiere\labissk01,PF,22,SAC,7,0,5.7,0.9,1.9,0.462,0.1,0.7,0.2,0.7,1.1,0.625,0.5,0.6,0.7,0.8,0.1,1.1,1.3,0.3,0.3,0.1,0.6,1.6,2.4
254,Jeremy Lamb\lambje01,SG,26,CHO,26,26,28,5.5,12,0.457,1.5,4,0.365,4,8,0.502,0.518,2.7,3.1,0.888,0.8,4.8,5.6,1.7,1.3,0.3,0.8,2.3,15.1
255,Zach LaVine\lavinza01,SG,23,CHI,27,27,35.1,8.4,18.7,0.447,1.7,5.2,0.319,6.7,13.5,0.496,0.491,5.4,6.1,0.873,0.4,4.5,4.9,4.8,1,0.6,4,2.2,23.8
256,Jake Layman\laymaja01,SF,24,POR,22,19,15.7,2.3,4.6,0.505,0.8,2.3,0.36,1.5,2.3,0.647,0.594,0.3,0.5,0.545,0.7,1.7,2.4,0.3,0.6,0.3,0.6,1.1,5.7
257,T.J. Leaf\leaftj01,PF,21,IND,16,0,7.3,1,2.6,0.39,0.1,0.7,0.182,0.9,1.9,0.467,0.415,0.2,0.3,0.75,0.6,1,1.6,0.3,0.1,0.1,0.3,0.6,2.3
258,Courtney Lee\leeco01,SG,33,NYK,4,0,10.8,1,3.5,0.286,0.5,1.3,0.4,0.5,2.3,0.222,0.357,1,1.5,0.667,1,1.3,2.3,1.5,0.5,0,0,1.3,3.5
259,Damion Lee\leeda03,SG,26,GSW,13,0,13.6,1.8,4.1,0.434,0.9,2.2,0.414,0.8,1.8,0.458,0.547,0.6,0.8,0.8,0.2,1.9,2.1,0.2,0.6,0,0.5,1.3,5.1
260,Alex Len\lenal01,C,25,ATL,24,17,19.9,3.7,7.5,0.492,0.6,2,0.319,3.1,5.6,0.552,0.533,1.6,2.5,0.644,1.8,3.4,5.2,0.9,0.3,0.9,1.5,3,9.6
261,Kawhi Leonard\leonaka01,SF,27,TOR,22,22,34.7,9.2,18.9,0.488,1.8,4.8,0.381,7.4,14.1,0.524,0.536,5.8,6.8,0.859,1.3,7,8.3,3,1.9,0.7,2,1.5,26.1
262,Meyers Leonard\leoname01,C,26,POR,24,0,12.3,1.9,3.8,0.5,0.9,1.8,0.488,1,2,0.511,0.617,0.9,1.1,0.846,1.1,3.1,4.2,1,0.3,0.1,0.7,1.4,5.5
263,Jon Leuer\leuerjo01,PF,29,DET,13,1,10.2,1.8,3.1,0.6,0,0.4,0,1.8,2.7,0.686,0.6,0.7,0.9,0.75,0.8,1.7,2.5,0.5,0.3,0,0.4,1.6,4.4
264,Caris LeVert\leverca01,SF,24,BRK,14,14,29.7,6.9,14.6,0.475,1.4,4.4,0.311,5.6,10.2,0.545,0.522,3.1,4.4,0.721,1,3.3,4.3,3.7,1.2,0.4,2.1,2.4,18.4
265,Damian Lillard\lillada01,PG,28,POR,27,27,35.3,8.9,20,0.446,3,8.1,0.372,5.9,11.9,0.497,0.521,6.6,7.4,0.895,0.8,4.3,5.1,6.2,0.8,0.4,2.6,1.7,27.5
266,Jeremy Lin\linje01,PG,30,ATL,23,0,18.5,3.7,7.1,0.512,1.1,2.7,0.413,2.5,4.4,0.574,0.591,2.5,3,0.841,0.2,2.1,2.3,3.1,0.9,0.1,2,2,11
267,Shaun Livingston\livinsh01,PG,33,GSW,19,0,16.6,1.8,4.1,0.449,0,0.1,0,1.8,4.1,0.455,0.449,1,1.3,0.792,0.9,1.3,2.2,2.3,0.6,0.5,0.7,1.3,4.7
268,Zach Lofton\loftoza01,SG,26,DET,1,0,4,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,1,0,1,0,0
269,Kevon Looney\looneke01,C,22,GSW,28,6,20,2.5,4.1,0.612,0,0.1,0,2.5,4,0.634,0.612,1,1.6,0.636,2.5,2.8,5.3,1.9,0.3,0.8,0.8,2.9,6.1
270,Brook Lopez\lopezbr01,C,30,MIL,26,26,27.7,4.2,9.6,0.436,2.5,6.7,0.374,1.7,2.9,0.579,0.566,0.9,1.2,0.8,0.5,3.7,4.2,1.1,0.4,1.8,1,2.3,11.8
271,Robin Lopez\lopezro01,C,30,CHI,21,0,16.4,2.4,4.6,0.526,0.1,0.4,0.222,2.3,4.2,0.557,0.536,0.4,0.6,0.667,0.9,1.1,2,1.1,0.1,0.9,1.4,2,5.3
272,Kevin Love\loveke01,PF,30,CLE,4,4,34,5.3,16.3,0.323,1.8,6,0.292,3.5,10.3,0.341,0.377,6.8,8.3,0.818,2.5,11,13.5,3.5,0.3,0.3,2.5,3.5,19
273,Kyle Lowry\lowryky01,PG,32,TOR,28,28,34.1,4.8,11.1,0.432,2.1,6.5,0.331,2.6,4.6,0.574,0.529,2.2,2.6,0.838,0.5,3.9,4.4,9.9,1.3,0.5,2.8,2.3,13.9
274,Jordan Loyd\loydjo01,PG,25,TOR,3,0,5.7,1,1,1,0.7,0.7,1,0.3,0.3,1,1.333,1.3,1.3,1,0.3,1.3,1.7,0.3,0,0,0.3,0.7,4
275,Timothe Luwawu-Cabarrot\luwawti01,SF,23,OKC,14,1,8,0.9,2.8,0.333,0.4,1.4,0.25,0.6,1.4,0.421,0.397,0.3,0.4,0.667,0.3,0.9,1.1,0.3,0.3,0.1,0.4,0.9,2.5
276,Tyler Lydon\lydonty01,PF,22,DEN,8,0,3.6,0.8,1,0.75,0.4,0.5,0.75,0.4,0.5,0.75,0.938,0.1,0.3,0.5,0.3,0.3,0.5,0,0,0,0.1,0.4,2
277,Trey Lyles\lylestr01,PF,23,DEN,27,1,20.6,3.7,9,0.416,0.9,3.4,0.253,2.9,5.6,0.513,0.463,1.7,2.4,0.682,0.7,4,4.7,1.4,0.6,0.4,1.6,1.7,10
278,Shelvin Mack\macksh01,PG,28,MEM,26,0,25.1,3.4,7.7,0.447,1.2,2.8,0.411,2.3,4.8,0.468,0.523,1.2,1.7,0.682,0.3,1.8,2.2,3.3,1,0.1,1.3,1.6,9.2
279,Daryl Macon\maconda01,SG,23,DAL,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
280,Ian Mahinmi\mahinia01,C,32,WAS,15,6,13.2,0.9,2.2,0.424,0.1,0.5,0.143,0.9,1.7,0.5,0.439,1.7,2.5,0.676,1.5,1.9,3.3,0.5,0.5,0.3,0.5,2.3,3.6
281,Thon Maker\makerth01,C,21,MIL,18,0,12.3,1.8,4.4,0.4,0.9,2.8,0.333,0.8,1.6,0.517,0.506,0.7,1.1,0.6,0.4,2.3,2.7,0.6,0.2,0.7,0.3,1.4,5.2
282,Boban Marjanovic\marjabo01,C,30,LAC,21,6,11.5,2.9,4.6,0.629,0,0,0,2.9,4.6,0.635,0.629,2.5,3.1,0.8,1.9,3.1,5,0.6,0.3,0.7,1,1.8,8.3
283,Lauri Markkanen\markkla01,PF,21,CHI,5,4,26.6,5.6,15.2,0.368,2.8,8.2,0.341,2.8,7,0.4,0.461,1.2,1.4,0.857,1,5.2,6.2,1,1.4,0.6,1.6,2.6,15.2
284,Jarell Martin\martija01,PF,24,ORL,16,1,9.6,1.1,3,0.354,0.3,1.2,0.211,0.8,1.8,0.448,0.396,0.3,0.3,1,0.3,1.7,2,0.6,0.1,0.2,0.4,1,2.7
285,Frank Mason\masonfr01,PG,24,SAC,24,0,13.5,1.8,4.7,0.384,0.3,1.6,0.184,1.5,3.1,0.486,0.415,1.2,1.6,0.718,0.1,1.2,1.3,2.9,0.5,0.2,1,0.9,5
286,Wesley Matthews\matthwe02,SG,32,DAL,21,21,31,5.2,11.9,0.438,2.5,6.3,0.398,2.7,5.5,0.483,0.544,2.6,3.3,0.771,0.6,2,2.6,2.4,0.8,0.2,1.2,2.1,15.5
287,Luc Mbah a Moute\mbahalu01,PF,32,LAC,4,0,15.3,2,4.5,0.444,0.5,1.5,0.333,1.5,3,0.5,0.5,0.5,1.3,0.4,0.5,1.3,1.8,0.5,0.3,0.3,0.5,2,5
288,CJ McCollum\mccolcj01,SG,27,POR,26,26,34.5,8.4,18,0.465,2.1,6,0.353,6.3,12,0.521,0.523,2.4,2.9,0.829,1,2.8,3.8,2.5,0.8,0.3,1.7,2.5,21.3
289,T.J. McConnell\mccontj01,PG,26,PHI,22,0,17.4,2.4,4.3,0.558,0.2,0.5,0.333,2.2,3.8,0.59,0.579,0.5,0.5,1,0.2,1.5,1.8,2.8,1,0.2,1.3,1.5,5.5
290,Doug McDermott\mcderdo01,SF,27,IND,27,0,17.3,2.5,5.1,0.493,1.3,3.1,0.41,1.3,2,0.618,0.616,1,1.1,0.867,0.2,1.1,1.3,0.9,0.3,0.1,0.4,1.6,7.3
291,JaVale McGee\mcgeeja01,C,31,LAL,27,27,23.5,5.1,8.4,0.608,0,0.1,0.25,5.1,8.3,0.614,0.61,1.3,1.9,0.706,2.6,4.1,6.7,0.9,0.7,2.6,1.6,2.6,11.6
292,Rodney McGruder\mcgruro01,SG,27,MIA,26,26,31.7,4.4,10,0.44,1.6,4.2,0.382,2.8,5.7,0.483,0.521,1,1.4,0.75,1,3.6,4.7,2.7,0.9,0.2,1.4,2.7,11.4
293,Alfonzo McKinnie\mckinal01,SF,26,GSW,19,0,16.1,2.5,5.1,0.49,1,2.2,0.452,1.5,2.8,0.519,0.589,0.4,0.7,0.571,1.3,2.6,3.9,0.5,0.2,0.2,0.5,2.1,6.4
294,Ben McLemore\mclembe01,SG,25,SAC,8,0,5.1,0.6,2.4,0.263,0.6,1.8,0.357,0,0.6,0,0.395,0,0.3,0,0,0.3,0.3,0.3,0,0,0.1,0.5,1.9
295,Jordan McRae\mcraejo01,SG,27,WAS,4,0,5.5,0.3,1.8,0.143,0,0.5,0,0.3,1.3,0.2,0.143,0,0,,0,1,1,0.5,0,0.3,0,0,0.5
296,Salah Mejri\mejrisa01,C,32,DAL,9,0,6.2,0.7,1.2,0.545,0,0.2,0,0.7,1,0.667,0.545,0.4,0.4,1,0.6,1.8,2.3,0.3,0,0.1,0.3,0.9,1.8
297,De'Anthony Melton\meltode01,PG,20,PHO,11,3,18,3,7.5,0.402,1.1,3.2,0.343,1.9,4.3,0.447,0.476,0.5,0.5,0.833,0.4,2.5,2.8,3,1.1,0.1,1.5,2.1,7.5
298,Chimezie Metu\metuch01,PF,21,SAS,17,0,5.8,0.9,2.2,0.421,0,0.1,0,0.9,2.1,0.444,0.421,0.5,0.6,0.818,0.4,0.9,1.4,0.6,0.2,0.1,0.5,0.5,2.4
299,Khris Middleton\middlkh01,SF,27,MIL,25,25,30.6,5.9,13.7,0.429,2.9,7.1,0.407,3,6.6,0.452,0.534,3,3.5,0.864,0.4,5.4,5.8,3.8,1.2,0.1,2.4,2.7,17.7
300,C.J. Miles\milescj01,SF,31,TOR,23,0,14,1.6,5,0.316,0.9,3.3,0.28,0.7,1.7,0.385,0.408,0.8,1.1,0.76,0.3,1.4,1.7,0.7,0.3,0.3,0.6,1.5,4.9
301,Darius Miller\milleda01,SF,28,NOP,25,0,20.7,2,4.9,0.415,1.5,4,0.38,0.5,0.9,0.565,0.569,0.5,0.6,0.813,0.2,1.1,1.3,1.4,0.6,0.2,0.6,2,6.1
302,Patty Mills\millspa02,PG,30,SAS,28,0,25.1,3.4,7.9,0.43,1.8,4.4,0.398,1.6,3.5,0.469,0.541,1.2,1.4,0.825,0.3,2.2,2.5,2.7,0.5,0.2,1,1.4,9.7
303,Paul Millsap\millspa01,PF,33,DEN,25,25,26.8,4.9,9.9,0.496,0.9,2.2,0.4,4,7.7,0.523,0.54,2.9,4,0.727,2.1,4.9,7,2,1.4,1.1,1.6,2.6,13.6
304,Shake Milton\miltosh01,SG,22,PHI,2,0,7,1,2,0.5,0.5,1,0.5,0.5,1,0.5,0.625,0,0,,0,0,0,1.5,0.5,0.5,0,0.5,2.5
305,Nikola Mirotic\mirotni01,PF,27,NOP,25,22,30,6,13.4,0.452,2.5,7.2,0.348,3.5,6.1,0.575,0.546,2.8,3.3,0.841,1.6,7.6,9.2,1,0.8,0.6,1.2,2.4,17.4
306,Donovan Mitchell\mitchdo01,SG,22,UTA,24,24,32.2,7.8,18.3,0.424,2,6.7,0.3,5.8,11.6,0.495,0.478,3.3,4,0.814,0.4,2.6,3,3.3,1.7,0.3,2.6,2.6,20.8
307,Naz Mitrou-Long\mitrona01,SG,25,UTA,1,0,4,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,0
308,Malik Monk\monkma01,SG,20,CHO,25,0,19.6,3.6,9.6,0.372,1.7,5.3,0.323,1.8,4.2,0.434,0.462,1.6,1.8,0.891,0.2,1.5,1.7,1.9,0.6,0.3,1.2,1.5,10.5
309,Greg Monroe\monrogr01,C,28,TOR,12,0,7.3,1.6,3.3,0.475,0,0.2,0,1.6,3.2,0.5,0.475,0.4,0.8,0.556,1.1,1.9,3,0.4,0.4,0,0.7,0.9,3.6
310,E'Twaun Moore\mooreet01,SF,29,NOP,27,24,29.8,5.7,11.3,0.508,1.4,3.4,0.424,4.3,7.9,0.545,0.572,1.1,1.5,0.707,0.9,1.6,2.4,2.1,0.7,0.2,1.3,2.6,14
311,Jaylen Morris\morrija01,SG,23,MIL,3,0,6.7,1.3,2.3,0.571,0.3,0.3,1,1,2,0.5,0.643,0,0,,0,1,1,0.7,0.3,0,0.3,0.3,3
312,Marcus Morris\morrima03,PF,29,BOS,25,8,26.7,5.2,10.5,0.49,2.2,5,0.429,3,5.5,0.547,0.593,2,2.2,0.875,0.7,5.5,6.2,1.5,0.6,0.1,1.6,2.8,14.4
313,Markieff Morris\morrima02,PF,29,WAS,26,15,26.2,4.3,9.8,0.435,1.5,4.5,0.345,2.7,5.3,0.511,0.514,1.5,1.8,0.813,1.2,4.1,5.3,1.8,0.8,0.7,1.3,3.2,11.6
314,Monte Morris\morrimo01,PG,23,DEN,27,1,24.3,3.9,8.3,0.473,1,2.4,0.438,2.9,5.9,0.488,0.536,0.8,1,0.778,0.4,2.3,2.7,4,0.9,0.1,0.7,1.2,9.7
315,Emmanuel Mudiay\mudiaem01,PG,22,NYK,21,14,23.5,4.4,9.8,0.449,1.1,3.1,0.348,3.3,6.6,0.496,0.505,1.9,2.5,0.755,0.5,2.2,2.8,2.9,0.8,0.5,1.9,1.7,11.8
316,Jamal Murray\murraja01,PG,21,DEN,27,26,34.4,6.6,15.8,0.418,1.4,4.7,0.305,5.1,11,0.466,0.464,2.7,3.2,0.851,0.8,3.4,4.2,4.9,1,0.4,2.3,2.1,17.4
317,Dzanan Musa\musadz01,SG,19,BRK,7,0,3.7,0.9,2,0.429,0,0.9,0,0.9,1.1,0.75,0.429,0,0.3,0,0.1,0.3,0.4,0.1,0.3,0,0.4,0.1,1.7
318,Mike Muscala\muscami01,PF,27,PHI,22,2,24.1,2.4,6.1,0.396,1.6,4.6,0.353,0.8,1.5,0.531,0.53,2,2.4,0.83,1.1,3.6,4.8,1.5,0.4,0.6,1,2.7,8.5
319,Svi Mykhailiuk\mykhasv01,SF,21,LAL,16,0,10.4,1,3.1,0.32,0.8,2.1,0.364,0.3,1.1,0.235,0.44,0.3,0.6,0.5,0.3,0.4,0.8,0.8,0.3,0,0.6,0.6,3.1
320,Abdel Nader\naderab01,SF,25,OKC,11,0,3.4,0.5,1.1,0.5,0,0.3,0,0.5,0.8,0.667,0.5,0,0,,0.1,0.8,0.9,0.1,0.2,0.1,0.5,0.4,1.1
321,Larry Nance\nancela02,C,26,CLE,25,8,23.6,3.2,6,0.53,0.4,0.9,0.409,2.8,5.1,0.551,0.56,1.4,2,0.686,1.8,4.8,6.6,2.6,1.1,0.6,1.1,2.8,8.1
322,Shabazz Napier\napiesh01,PG,27,BRK,22,0,15.5,2.5,6.6,0.377,1,2.8,0.371,1.5,3.8,0.381,0.455,1.9,2.2,0.837,0.4,1.3,1.7,1.5,0.7,0.3,0.9,1.3,7.9
323,Raul Neto\netora01,PG,26,UTA,11,0,11.2,1.7,3.5,0.5,0.4,1.4,0.267,1.4,2.1,0.652,0.553,0.8,0.9,0.9,0.2,1,1.2,2.5,0.5,0,1,1,4.6
324,Georges Niang\niangge01,PF,25,UTA,20,0,7.2,1.2,2.6,0.442,0.7,1.8,0.389,0.5,0.8,0.563,0.577,0.4,0.5,0.889,0.2,1.2,1.3,0.7,0.2,0.1,0.3,0.9,3.4
325,Joakim Noah\noahjo01,C,33,MEM,4,0,16.8,2.8,5.8,0.478,0,0,,2.8,5.8,0.478,0.478,1.3,2,0.625,1.3,3,4.3,1,0.5,1,2,2.5,6.8
326,Nerlens Noel\noelne01,C,24,OKC,24,1,14.3,2.5,4,0.615,0,0,,2.5,4,0.615,0.615,0.9,1.2,0.75,2.1,3.1,5.2,0.4,1.1,1.4,0.6,2.5,5.8
327,Frank Ntilikina\ntilila01,PG,20,NYK,25,14,22.7,2.4,6.8,0.359,0.9,3.1,0.295,1.5,3.7,0.413,0.426,0.6,0.6,0.938,0.1,1.7,1.8,2.6,0.7,0.4,1.4,2.7,6.4
328,James Nunnally\nunnaja01,SF,28,MIN,8,0,5.8,0.6,1.9,0.333,0.3,1.1,0.222,0.4,0.8,0.5,0.4,0.5,0.5,1,0,0.4,0.4,0.6,0.1,0,0.1,0.4,2
329,Jusuf Nurkic\nurkiju01,C,24,POR,27,27,26.5,5.6,10.9,0.51,0.1,0.8,0.136,5.4,10.1,0.54,0.515,3.8,5,0.761,4,6.6,10.6,2.4,1,1.3,2.3,3.1,15
330,David Nwaba\nwabada01,SG,26,CLE,14,3,17.4,2,4.7,0.424,0.4,1.6,0.227,1.6,3.1,0.523,0.462,1.8,2.6,0.676,0.5,2.2,2.7,0.6,0.7,0.4,0.4,1.6,6.1
331,Royce O'Neale\onealro01,SF,25,UTA,28,3,17.4,1.8,4,0.459,0.5,1.4,0.385,1.3,2.6,0.5,0.527,0.4,0.6,0.688,0.3,2.5,2.9,1.3,0.6,0.1,0.9,1.8,4.6
332,Kyle O'Quinn\oquinky01,C,28,IND,14,0,7.4,1.3,2.8,0.462,0,0.3,0,1.3,2.5,0.514,0.462,0.4,0.4,1,0.9,1.9,2.8,1.4,0.2,0.6,0.6,1.3,3
333,Semi Ojeleye\ojelese01,PF,24,BOS,19,1,10.9,1.4,3.2,0.426,0.6,1.8,0.324,0.8,1.4,0.556,0.516,0.3,0.5,0.556,0.4,1.4,1.8,0.1,0.2,0.1,0.3,0.6,3.6
334,Jahlil Okafor\okafoja01,C,23,NOP,13,2,5.4,1.2,2.4,0.484,0,0,,1.2,2.4,0.484,0.484,0.5,0.5,1,0.8,0.8,1.5,0.1,0,0,0.5,0.9,2.8
335,Elie Okobo\okoboel01,PG,21,PHO,18,4,19.8,2.6,6.9,0.379,0.7,2.7,0.265,1.9,4.2,0.453,0.431,0.7,0.8,0.929,0.3,1.8,2.1,2.6,0.8,0.2,1.4,2.7,6.7
336,Josh Okogie\okogijo01,SG,20,MIN,19,7,19.4,2.6,6.6,0.392,0.8,2.7,0.314,1.7,3.9,0.446,0.456,1.1,1.4,0.741,0.7,2.4,3.1,0.9,0.8,0.3,0.9,1.9,7.1
337,Victor Oladipo\oladivi01,SG,26,IND,16,16,32.4,8.1,18.3,0.44,2.4,6.9,0.345,5.7,11.4,0.497,0.505,2.9,4.1,0.712,0.5,6.1,6.6,4.7,1.6,0.5,2.3,2,21.4
338,Kelly Olynyk\olynyke01,PF,27,MIA,25,5,19.9,2.9,6.6,0.445,1.4,4.2,0.34,1.5,2.3,0.638,0.555,2.2,2.8,0.789,0.9,3.2,4.1,2,0.7,0.4,1.4,2.4,9.5
339,Cedi Osman\osmande01,SF,23,CLE,25,24,32,4,11,0.365,1.5,4.9,0.311,2.5,6.1,0.408,0.434,1.8,2.2,0.8,0.6,4.5,5.1,2.6,0.8,0.3,1.8,2.4,11.3
340,Kelly Oubre\oubreke01,SF,23,WAS,27,7,25.5,4.4,10.3,0.432,1.4,4.5,0.311,3,5.8,0.526,0.5,2.4,3,0.802,0.8,3.7,4.5,0.7,1,0.7,1,2.4,12.7
341,Zaza Pachulia\pachuza01,C,34,DET,25,0,12.8,1.2,3.2,0.375,0,0.1,0,1.2,3.1,0.385,0.375,2,2.4,0.803,1.9,2.6,4.5,1.4,0.7,0.2,0.7,2.2,4.4
342,Jabari Parker\parkeja01,PF,23,CHI,28,17,31,6.3,13.8,0.456,1,3.3,0.293,5.3,10.5,0.507,0.491,2.3,3.1,0.724,1.2,5.9,7.1,2.3,0.6,0.4,2.7,2.4,15.8
343,Tony Parker\parketo01,PG,36,CHO,23,0,19.6,4.1,9,0.461,0.3,1.1,0.269,3.8,7.8,0.489,0.478,1.7,2.5,0.684,0.3,1.5,1.7,4.3,0.4,0.1,1.2,0.7,10.3
344,Chandler Parsons\parsoch01,SF,30,MEM,3,3,15.3,2.3,5.7,0.412,1,3.3,0.3,1.3,2.3,0.571,0.5,0,0,,0.3,1,1.3,0.7,0.3,0.3,0.7,2.3,5.7
345,Patrick Patterson\pattepa01,PF,29,OKC,25,3,15.8,1.5,4.4,0.333,0.8,2.8,0.3,0.6,1.6,0.39,0.428,0.5,0.8,0.619,0.8,2,2.8,0.5,0.4,0.2,0.4,1,4.3
